SalesID,OrderDate,CustomerID,ProductID,SalesPersonID,StoreID,Quantity,UnitPrice,DiscountPct,SalesAmount,PaymentMethod,Channel,Returned,DeliveryDays,CustomerRating
1219,2024-10-07,1342,134,40,15,6,38.83,15,198.03,UPI,Retail,No,6,1
1220,2025-03-31,1776,133,32,14,10,116.17,15,987.45,Card,Online,Yes,7,3
1221,2024-11-07,1147,183,10,7,8,590.53,10,4251.82,Card,Retail,No,7,2
1222,2023-02-12,1199,12,27,19,5,29.45,5,139.89,Cash,Retail,Yes,7,5
1223,2024-08-04,1167,66,3,9,4,20.44,0,81.76,NetBanking,Online,Yes,8,2
1224,2024-11-19,1350,127,40,12,2,82.38,15,140.05,NetBanking,Retail,No,6,5
1225,2023-06-09,1608,171,50,8,10,425.64,10,3830.76,Cash,Online,No,8,3
1226,2023-12-03,1052,131,38,10,5,409.12,15,1738.76,UPI,Online,Yes,9,2
1227,2025-05-14,1100,57,45,18,4,382.19,5,1452.32,UPI,Retail,No,7,5
1228,2023-12-06,1492,77,43,3,2,209.15,20,334.64,UPI,Online,No,7,4
1229,2023-06-07,1379,107,8,10,8,783.12,10,5638.46,Cash,Retail,No,7,5
1230,2023-08-08,1249,104,40,6,7,682.57,10,4300.19,UPI,Online,No,10,4
1231,2025-05-23,1153,22,35,14,2,84.03,0,168.06,NetBanking,Online,Yes,1,1
1232,2024-04-27,1695,46,44,12,1,124.12,10,111.71,Card,Online,Yes,5,3
1233,2023-04-13,1629,10,1,7,10,84.23,0,842.3,Cash,Retail,No,2,3
1234,2024-08-30,1627,75,19,5,10,672.74,0,6727.4,Card,Retail,No,3,5
1235,2023-04-09,1032,128,26,11,10,194.56,10,1751.04,Cash,Retail,No,6,5
1236,2023-11-10,1316,76,43,11,7,346.02,5,2301.03,Cash,Online,No,3,2
1237,2023-02-07,1151,21,7,15,1,478.39,0,478.39,Cash,Online,Yes,5,3
1238,2024-12-05,1445,82,27,4,10,206.62,15,1756.27,UPI,Online,No,1,3
1239,2023-06-10,1032,101,17,13,4,289.17,0,1156.68,Cash,Retail,No,7,3
1240,2024-04-05,1674,35,21,19,6,601.32,15,3066.73,Cash,Online,Yes,5,4
1241,2023-04-06,1245,125,33,20,6,135.57,5,772.75,NetBanking,Retail,Yes,3,4
1242,2023-02-09,1629,198,24,11,1,512.6,10,461.34,Card,Online,No,9,2
1243,2023-08-05,1280,38,34,13,6,550.68,20,2643.26,Cash,Retail,Yes,8,5
1244,2024-07-14,1045,75,19,11,9,797.5,15,6100.88,Card,Retail,Yes,8,4
1245,2024-04-19,1605,156,15,15,10,200.14,10,1801.26,UPI,Retail,Yes,4,5
1246,2023-09-18,1041,102,15,15,5,23.34,5,110.86,Cash,Retail,Yes,7,1
1247,2023-03-19,1426,71,2,17,9,655.25,20,4717.8,UPI,Online,No,10,2
1248,2024-06-30,1240,170,25,18,9,244.29,0,2198.61,UPI,Online,Yes,1,4
1249,2023-03-23,1101,85,9,9,4,758.33,0,3033.32,Cash,Retail,No,7,2
1250,2024-03-12,1316,53,35,18,3,301.92,10,815.18,Card,Online,Yes,2,1
1251,2023-09-03,1783,17,29,11,5,772.81,0,3864.05,Card,Retail,Yes,8,5
1252,2023-10-12,1180,22,25,7,6,635.42,10,3431.27,UPI,Online,Yes,2,2
1253,2023-05-30,1198,88,31,12,3,427.23,20,1025.35,Card,Retail,No,7,1
1254,2025-04-06,1635,132,41,16,7,185.64,5,1234.51,Card,Online,No,9,4
1255,2024-02-01,1037,83,29,7,6,175.31,0,1051.86,Card,Retail,Yes,6,3
1256,2024-03-01,1087,192,9,4,1,776.28,15,659.84,Card,Online,No,8,5
1257,2024-07-18,1653,186,21,8,6,113.41,0,680.46,UPI,Retail,No,1,1
1258,2023-02-26,1156,77,18,11,3,562.81,15,1435.17,NetBanking,Online,No,2,4
1259,2023-11-12,1291,190,21,6,5,337.36,0,1686.8,Card,Online,Yes,6,1
1260,2023-04-08,1187,68,37,7,6,268.28,0,1609.68,Card,Online,Yes,5,3
1261,2025-05-11,1729,195,36,19,9,608.78,0,5479.02,UPI,Retail,Yes,7,1
1262,2023-11-16,1758,108,4,5,2,533.16,10,959.69,Card,Online,Yes,2,4
1263,2023-02-13,1270,121,11,19,6,336.67,0,2020.02,Cash,Online,No,3,2
1264,2024-10-26,1481,146,14,5,2,512.05,0,1024.1,Cash,Online,No,1,5
1265,2025-06-15,1504,70,36,8,10,639.84,5,6078.48,Card,Retail,Yes,10,4
1266,2023-07-17,1604,136,27,19,5,288.53,15,1226.25,UPI,Retail,Yes,10,1
1267,2024-12-24,1001,108,8,13,5,525.7,15,2234.22,Cash,Retail,Yes,10,2
1268,2025-04-13,1135,165,46,2,10,113.58,5,1079.01,Cash,Online,Yes,2,4
1269,2023-05-17,1002,56,42,7,5,768.33,20,3073.32,Card,Online,No,2,3
1270,2023-07-31,1377,115,21,14,3,134.65,0,403.95,NetBanking,Retail,No,4,2
1271,2023-07-31,1501,100,32,9,6,166.64,5,949.85,NetBanking,Online,No,1,4
1272,2024-04-19,1766,41,30,17,1,629.49,0,629.49,UPI,Online,No,2,3
1273,2023-05-25,1484,73,49,17,5,158.11,0,790.55,Card,Retail,No,5,2
1274,2024-04-05,1276,52,11,16,5,674.79,15,2867.86,Cash,Retail,Yes,1,2
1275,2024-10-22,1521,125,42,5,7,190.72,20,1068.03,Card,Retail,No,9,3
1276,2024-12-07,1317,26,48,13,5,692.36,20,2769.44,Card,Online,Yes,4,3
1277,2023-09-16,1542,63,12,16,9,687.56,20,4950.43,Card,Online,Yes,6,5
1278,2024-03-05,1191,146,7,10,6,21.14,5,120.5,NetBanking,Retail,No,10,2
1279,2024-10-05,1098,103,25,16,10,460.87,10,4147.83,Cash,Online,No,1,3
1280,2024-01-01,1233,121,28,18,4,435.34,15,1480.16,Card,Online,Yes,10,2
1281,2023-08-25,1547,106,48,3,1,179.87,15,152.89,Card,Retail,Yes,4,2
1282,2023-08-12,1601,95,27,4,2,48.56,0,97.12,UPI,Retail,Yes,2,3
1283,2023-08-31,1612,157,35,8,2,92.94,10,167.29,Card,Retail,No,9,2
1284,2024-11-04,1221,194,27,11,1,742.46,15,631.09,Card,Online,Yes,10,3
1285,2023-01-01,1569,110,45,6,6,749.03,15,3820.05,Card,Online,Yes,5,2
1286,2023-06-26,1200,41,14,7,4,595.23,5,2261.87,Cash,Retail,No,1,4
1287,2023-08-20,1375,159,41,10,3,44.56,5,127.0,NetBanking,Online,Yes,3,4
1288,2024-01-23,1179,2,44,14,3,312.14,20,749.14,Card,Online,Yes,4,1
1289,2023-06-07,1272,107,46,17,2,359.0,5,682.1,UPI,Retail,Yes,10,5
1290,2024-11-07,1176,146,40,15,4,763.82,15,2596.99,UPI,Retail,No,10,2
1291,2025-01-21,1384,198,50,18,1,173.09,10,155.78,NetBanking,Online,Yes,3,1
1292,2023-08-24,1573,189,31,13,9,760.66,0,6845.94,Cash,Online,Yes,9,2
1293,2025-03-29,1621,33,35,3,4,728.24,20,2330.37,Cash,Online,No,9,5
1294,2023-04-06,1182,67,3,14,5,279.02,5,1325.34,NetBanking,Online,Yes,4,1
1295,2024-06-14,1738,38,41,18,10,365.03,15,3102.75,Card,Retail,No,3,3
1296,2025-05-17,1798,87,2,1,1,45.82,0,45.82,Card,Online,No,3,5
1297,2023-03-25,1449,22,35,12,4,395.01,0,1580.04,Card,Online,Yes,6,3
1298,2024-01-24,1661,173,19,10,2,639.86,20,1023.78,UPI,Online,Yes,9,2
1299,2024-09-06,1502,172,34,3,10,441.21,10,3970.89,Cash,Online,No,9,5
1300,2025-03-18,1519,11,28,15,6,315.97,0,1895.82,Card,Online,Yes,1,3
1301,2023-09-09,1370,97,47,17,6,516.6,0,3099.6,UPI,Online,No,7,5
1302,2023-05-06,1523,61,15,11,7,136.43,10,859.51,UPI,Online,No,5,2
1303,2025-03-14,1731,148,3,16,7,589.09,20,3298.9,Card,Retail,Yes,4,4
1304,2024-09-08,1017,158,50,20,9,378.82,10,3068.44,Cash,Online,Yes,1,3
1305,2025-04-01,1541,13,8,18,2,694.9,10,1250.82,Card,Retail,No,3,5
1306,2024-04-30,1735,128,49,7,4,422.22,15,1435.55,Card,Retail,No,4,2
1307,2024-11-20,1694,17,19,6,3,563.38,20,1352.11,UPI,Retail,No,3,1
1308,2023-09-06,1441,108,14,4,3,307.24,20,737.38,UPI,Retail,Yes,8,1
1309,2025-04-21,1160,100,23,12,5,757.45,15,3219.16,UPI,Online,Yes,7,2
1310,2025-01-08,1300,173,13,1,6,285.15,5,1625.35,Card,Retail,No,5,4
1311,2025-03-22,1517,72,2,8,5,420.12,20,1680.48,Card,Retail,Yes,9,5
1312,2024-06-15,1476,46,40,2,5,278.61,5,1323.4,UPI,Online,No,1,3
1313,2023-09-02,1198,53,34,9,4,182.97,10,658.69,UPI,Online,No,4,2
1314,2025-04-05,1465,27,34,15,2,93.77,20,150.03,Card,Online,Yes,4,5
1315,2023-04-04,1414,162,42,11,4,404.21,5,1536.0,Cash,Online,No,1,1
1316,2023-03-27,1776,193,21,13,10,613.86,15,5217.81,Card,Retail,No,9,5
1317,2023-01-09,1030,3,38,4,3,182.79,0,548.37,UPI,Retail,Yes,9,2
1318,2025-05-07,1704,153,25,11,9,740.97,5,6335.29,NetBanking,Retail,No,5,5
1319,2023-05-03,1696,186,14,13,7,735.0,20,4116.0,UPI,Retail,Yes,1,1
1320,2023-11-15,1654,155,50,19,2,650.64,20,1041.02,UPI,Online,No,4,2
1321,2024-02-11,1600,136,9,14,8,287.5,0,2300.0,Cash,Online,Yes,4,5
1322,2024-09-08,1281,130,22,11,3,77.33,15,197.19,NetBanking,Online,Yes,5,1
1323,2024-12-13,1417,191,48,2,5,121.44,20,485.76,UPI,Online,No,4,4
1324,2024-02-09,1531,110,45,4,7,773.7,0,5415.9,Card,Online,No,1,1
1325,2023-07-17,1399,15,26,20,9,710.25,10,5753.03,Card,Online,No,3,4
1326,2023-03-16,1786,83,14,9,4,97.96,5,372.25,UPI,Retail,Yes,7,5
1327,2024-07-17,1641,47,32,14,7,466.19,15,2773.83,Cash,Online,No,5,1
1328,2023-04-29,1540,62,29,7,5,719.16,0,3595.8,UPI,Retail,Yes,8,5
1329,2025-01-24,1239,136,42,12,3,337.82,5,962.79,Card,Online,Yes,6,4
1330,2024-12-08,1519,178,24,19,1,492.43,0,492.43,Card,Retail,No,10,2
1331,2023-01-17,1169,183,26,20,8,793.68,20,5079.55,NetBanking,Retail,No,9,5
1332,2025-02-16,1302,154,10,18,8,89.93,20,575.55,UPI,Retail,Yes,3,3
1333,2024-08-01,1317,27,37,20,5,36.59,20,146.36,Cash,Online,Yes,2,2
1334,2025-05-09,1794,200,28,13,4,249.66,5,948.71,Card,Retail,Yes,9,4
1335,2023-06-08,1031,102,42,15,2,376.6,15,640.22,Cash,Online,No,9,2
1336,2024-06-16,1370,156,42,8,4,274.11,20,877.15,Cash,Online,No,1,3
1337,2024-02-22,1624,170,28,11,2,785.65,20,1257.04,Card,Online,No,10,3
1338,2024-07-11,1095,174,36,13,3,358.63,10,968.3,NetBanking,Retail,No,2,2
1339,2023-01-16,1688,144,44,5,8,650.82,0,5206.56,Cash,Retail,No,2,3
1340,2025-05-13,1246,50,38,10,5,330.96,5,1572.06,UPI,Online,Yes,3,4
1341,2025-02-09,1444,58,39,13,1,25.08,20,20.06,NetBanking,Online,Yes,2,4
1342,2024-05-30,1626,52,22,1,2,83.35,5,158.36,Card,Online,No,9,1
1343,2024-09-18,1074,166,48,11,5,82.48,20,329.92,Card,Retail,No,3,5
1344,2023-07-20,1051,150,47,12,8,520.82,5,3958.23,Cash,Retail,No,1,4
1345,2024-03-27,1059,114,46,15,10,239.57,5,2275.91,Cash,Retail,No,3,5
1346,2023-05-21,1763,89,32,16,1,453.26,0,453.26,NetBanking,Online,Yes,10,5
1347,2023-03-10,1690,197,35,9,5,37.73,20,150.92,Card,Online,Yes,4,4
1348,2023-08-26,1366,23,46,6,3,764.27,10,2063.53,Cash,Retail,No,2,4
1349,2024-07-11,1694,21,7,3,8,28.3,5,215.08,Cash,Online,No,2,2
1350,2025-02-07,1135,109,30,16,4,663.63,10,2389.07,UPI,Retail,Yes,4,2
1351,2024-04-03,1606,20,4,6,9,251.45,10,2036.74,UPI,Online,Yes,7,3
1352,2024-06-06,1054,12,16,15,2,356.3,10,641.34,Cash,Retail,Yes,7,4
1353,2024-07-01,1683,28,33,6,3,725.93,15,1851.12,Cash,Online,Yes,3,1
1354,2025-06-18,1104,126,41,7,10,438.27,5,4163.56,UPI,Retail,Yes,10,5
1355,2023-12-15,1448,189,15,14,8,631.83,20,4043.71,Cash,Online,Yes,9,2
1356,2024-07-10,1234,175,37,15,6,338.57,10,1828.28,Card,Retail,No,7,1
1357,2024-04-09,1241,123,26,17,1,334.07,15,283.96,Cash,Online,No,1,4
1358,2024-07-07,1184,37,15,12,2,533.95,5,1014.5,UPI,Online,Yes,7,3
1359,2023-01-16,1107,199,44,9,6,440.48,15,2246.45,NetBanking,Online,Yes,9,2
1360,2023-03-16,1467,147,49,20,3,275.37,15,702.19,Card,Retail,Yes,7,5
1361,2024-09-15,1162,139,9,2,5,631.01,0,3155.05,UPI,Online,Yes,9,4
1362,2025-01-06,1663,154,9,10,5,415.74,10,1870.83,UPI,Online,Yes,5,3
1363,2024-04-07,1711,161,42,15,9,415.88,0,3742.92,Card,Retail,Yes,4,5
1364,2024-02-16,1787,115,43,6,7,392.53,20,2198.17,Card,Retail,No,7,1
1365,2024-09-20,1504,17,25,18,8,406.02,20,2598.53,Cash,Retail,No,3,2
1366,2023-11-24,1658,133,35,11,10,173.0,0,1730.0,Card,Retail,Yes,4,3
1367,2023-02-23,1773,179,25,13,5,708.76,10,3189.42,UPI,Retail,Yes,1,1
1368,2023-06-21,1383,72,18,9,9,157.21,10,1273.4,Cash,Retail,No,10,4
1369,2023-07-20,1301,36,12,8,6,664.65,20,3190.32,Cash,Retail,No,4,2
1370,2024-07-13,1266,147,6,11,2,285.35,5,542.16,Cash,Retail,No,3,3
1371,2024-02-03,1226,43,45,8,10,154.05,20,1232.4,UPI,Retail,Yes,4,5
1372,2023-04-19,1661,144,32,17,7,308.0,0,2156.0,UPI,Retail,No,1,5
1373,2023-11-25,1267,194,15,1,8,622.94,10,4485.17,Cash,Retail,Yes,9,5
1374,2023-03-18,1048,29,13,17,8,487.22,5,3702.87,UPI,Online,No,1,1
1375,2025-05-08,1333,94,19,15,4,327.73,0,1310.92,Card,Retail,No,4,1
1376,2023-08-10,1429,187,31,17,3,305.57,5,870.87,Card,Online,No,8,3
1377,2023-02-16,1713,5,42,4,10,227.29,5,2159.26,UPI,Online,Yes,6,2
1378,2024-04-12,1712,99,38,17,10,432.79,0,4327.9,NetBanking,Online,Yes,8,1
1379,2023-10-06,1539,93,36,12,3,203.31,20,487.94,NetBanking,Online,Yes,6,5
1380,2025-04-08,1791,199,38,17,7,344.54,10,2170.6,NetBanking,Retail,No,5,3
1381,2025-06-02,1522,43,22,9,3,404.32,10,1091.66,UPI,Retail,No,6,5
1382,2023-10-22,1121,46,6,14,9,120.54,20,867.89,UPI,Online,Yes,1,1
1383,2023-02-13,1600,40,42,8,5,310.55,5,1475.11,Card,Online,Yes,2,3
1384,2025-06-08,1348,82,31,2,2,182.51,10,328.52,Cash,Retail,Yes,2,3
1385,2023-11-07,1395,73,38,20,9,429.34,15,3284.45,NetBanking,Online,No,4,4
1386,2024-04-04,1658,164,27,5,8,581.1,10,4183.92,Card,Online,No,9,2
1387,2024-01-13,1538,74,14,6,4,760.77,0,3043.08,Card,Online,Yes,2,2
1388,2023-07-24,1641,156,20,20,3,705.36,0,2116.08,Card,Online,No,1,1
1389,2024-06-16,1208,63,46,18,7,224.66,5,1493.99,NetBanking,Retail,Yes,9,2
1390,2025-02-24,1681,121,30,6,7,424.57,0,2971.99,Cash,Retail,No,8,3
1391,2023-09-24,1495,192,9,13,6,458.39,10,2475.31,Cash,Online,No,3,5
1392,2023-04-03,1246,131,47,4,8,318.28,20,2036.99,NetBanking,Online,Yes,8,1
1393,2024-10-22,1203,121,29,7,3,69.39,5,197.76,Cash,Online,No,3,2
1394,2023-06-08,1758,148,27,6,10,729.52,5,6930.44,Card,Retail,No,10,1
1395,2024-10-17,1242,78,11,11,4,451.45,5,1715.51,UPI,Online,Yes,6,5
1396,2023-11-12,1754,69,48,16,7,115.28,15,685.92,Cash,Online,No,5,2
1397,2023-01-21,1591,147,50,16,6,223.61,10,1207.49,Card,Online,No,10,5
1398,2024-03-25,1071,1,11,2,3,465.41,15,1186.8,UPI,Online,No,9,4
1399,2025-01-06,1141,29,38,18,4,402.46,10,1448.86,Cash,Online,Yes,1,1
1400,2023-05-18,1561,94,13,6,7,588.78,0,4121.46,Card,Online,No,9,4
1401,2024-09-13,1582,176,29,12,8,424.53,20,2716.99,Cash,Retail,No,3,2
1402,2024-10-14,1206,137,2,9,7,740.96,0,5186.72,UPI,Online,No,2,5
1403,2025-05-25,1355,147,11,7,6,105.4,0,632.4,Card,Online,Yes,10,2
1404,2025-03-08,1094,187,20,7,10,604.44,0,6044.4,NetBanking,Retail,Yes,1,5
1405,2025-04-23,1084,51,14,19,1,469.71,15,399.25,NetBanking,Online,Yes,3,4
1406,2023-02-19,1212,163,11,4,3,590.77,0,1772.31,NetBanking,Retail,No,3,1
1407,2023-04-28,1412,156,7,5,2,110.43,15,187.73,Cash,Online,Yes,10,1
1408,2024-04-02,1778,35,29,8,6,536.14,20,2573.47,Cash,Online,Yes,5,5
1409,2023-07-17,1013,111,43,6,7,283.1,20,1585.36,NetBanking,Retail,Yes,3,3
1410,2023-06-30,1699,26,26,17,2,241.87,20,386.99,Cash,Retail,Yes,10,3
1411,2023-05-18,1017,39,38,7,10,243.64,5,2314.58,UPI,Retail,No,2,1
1412,2025-04-04,1797,55,45,19,10,485.04,5,4607.88,NetBanking,Online,Yes,4,4
1413,2023-05-02,1562,37,21,18,5,168.79,10,759.55,UPI,Retail,No,3,2
1414,2025-05-16,1026,7,10,16,5,754.38,5,3583.3,Card,Retail,Yes,6,5
1415,2023-06-15,1061,123,11,20,4,454.87,10,1637.53,Card,Retail,Yes,7,4
1416,2025-06-01,1129,152,19,17,1,341.63,5,324.55,Card,Retail,No,5,2
1417,2025-04-27,1033,176,16,2,1,193.03,10,173.73,Card,Online,No,7,4
1418,2024-07-31,1637,197,5,12,8,307.48,10,2213.86,NetBanking,Retail,No,5,4
1419,2025-05-13,1140,45,17,15,4,216.0,0,864.0,NetBanking,Online,Yes,1,5
1420,2023-03-02,1125,197,3,7,2,641.86,20,1026.98,Card,Retail,Yes,2,4
1421,2024-02-13,1528,71,3,18,2,401.41,15,682.4,Card,Online,No,8,1
1422,2023-06-01,1350,152,46,2,1,697.38,0,697.38,NetBanking,Online,Yes,9,1
1423,2024-02-23,1729,116,15,11,2,212.27,15,360.86,Card,Online,No,6,5
1424,2023-10-10,1179,126,8,7,5,175.61,15,746.34,Card,Online,No,3,3
1425,2024-06-28,1610,136,17,16,6,368.52,15,1879.45,Card,Online,Yes,9,1
1426,2023-12-08,1450,51,17,14,4,493.43,5,1875.03,NetBanking,Retail,Yes,2,3
1427,2024-08-22,1716,17,31,1,9,207.63,5,1775.24,Card,Online,No,7,4
1428,2024-03-11,1025,26,49,3,5,772.76,20,3091.04,Card,Online,No,10,4
1429,2024-11-13,1020,120,48,9,2,732.86,0,1465.72,Cash,Online,No,10,1
1430,2023-11-19,1043,64,17,20,2,267.0,5,507.3,Card,Retail,No,7,5
1431,2024-06-25,1474,127,38,15,4,525.46,5,1996.75,Card,Retail,No,10,5
1432,2025-02-06,1101,75,10,7,2,340.49,15,578.83,NetBanking,Retail,Yes,8,4
1433,2024-08-07,1780,69,21,14,4,201.97,5,767.49,Cash,Online,No,10,5
1434,2023-04-27,1728,157,17,6,8,649.47,0,5195.76,NetBanking,Online,Yes,4,4
1435,2023-02-22,1175,132,7,3,8,659.45,20,4220.48,NetBanking,Online,Yes,1,3
1436,2023-04-08,1585,140,33,20,2,203.46,20,325.54,NetBanking,Online,Yes,2,4
1437,2023-01-23,1296,188,43,17,9,412.85,20,2972.52,Card,Online,No,5,3
1438,2024-07-01,1364,36,34,17,3,611.11,15,1558.33,Cash,Retail,No,8,1
1439,2024-07-06,1553,45,3,14,1,653.26,10,587.93,NetBanking,Retail,No,2,2
1440,2025-05-12,1609,49,26,3,7,459.47,10,2894.66,Card,Online,No,10,3
1441,2025-03-21,1516,43,10,15,10,542.92,20,4343.36,NetBanking,Retail,Yes,5,1
1442,2024-08-25,1090,91,38,14,4,576.44,10,2075.18,Card,Retail,No,1,4
1443,2024-07-19,1690,165,45,18,4,158.08,10,569.09,Cash,Retail,No,6,1
1444,2025-03-08,1186,118,19,2,10,642.33,15,5459.81,NetBanking,Retail,No,7,5
1445,2023-09-12,1026,185,18,15,5,749.73,15,3186.35,UPI,Online,Yes,8,1
1446,2023-06-06,1163,144,23,19,6,99.72,5,568.4,Cash,Retail,No,9,5
1447,2023-05-09,1272,1,35,13,9,774.78,5,6624.37,Cash,Online,No,3,3
1448,2024-02-09,1455,123,39,19,3,792.66,20,1902.38,Card,Retail,Yes,10,1
1449,2023-04-02,1600,77,49,8,2,187.27,0,374.54,UPI,Online,Yes,7,1
1450,2023-08-27,1349,55,12,8,8,581.38,0,4651.04,Card,Retail,No,9,5
1451,2023-04-07,1169,103,24,9,6,628.21,0,3769.26,UPI,Retail,Yes,5,1
1452,2024-09-23,1197,25,45,10,7,267.95,0,1875.65,UPI,Online,No,7,1
1453,2024-04-26,1790,194,34,5,8,719.33,0,5754.64,UPI,Online,Yes,7,4
1454,2025-05-03,1453,142,18,14,3,95.58,0,286.74,Card,Online,No,10,2
1455,2024-02-08,1432,161,40,18,7,758.8,20,4249.28,Cash,Retail,No,5,5
1456,2024-01-26,1335,146,22,19,5,557.18,0,2785.9,UPI,Retail,Yes,2,1
1457,2024-09-20,1703,35,50,16,10,550.03,0,5500.3,UPI,Online,No,1,3
1458,2023-04-27,1232,19,39,18,8,81.31,0,650.48,NetBanking,Online,No,6,2
1459,2024-02-25,1266,182,21,12,3,98.01,20,235.22,Card,Retail,No,1,1
1460,2023-01-26,1305,153,34,19,10,254.88,5,2421.36,UPI,Online,Yes,5,4
1461,2024-01-20,1628,175,28,14,5,632.7,20,2530.8,NetBanking,Retail,Yes,6,4
1462,2023-09-26,1322,42,28,12,1,659.75,10,593.77,NetBanking,Retail,No,9,1
1463,2024-08-07,1196,116,33,20,5,619.04,5,2940.44,Card,Retail,Yes,4,3
1464,2023-09-22,1788,104,27,11,7,630.96,5,4195.88,UPI,Online,Yes,7,3
1465,2024-09-10,1009,156,45,14,6,198.54,0,1191.24,Cash,Online,Yes,3,2
1466,2023-10-29,1710,47,43,16,8,353.98,15,2407.06,UPI,Retail,Yes,6,5
1467,2023-03-10,1287,100,46,4,1,100.85,5,95.81,Card,Retail,No,9,5
1468,2024-10-16,1015,100,7,16,1,24.77,20,19.82,NetBanking,Retail,No,9,2
1469,2023-07-20,1454,21,1,9,3,470.71,10,1270.92,NetBanking,Online,No,5,2
1470,2024-10-15,1168,109,4,7,2,134.87,0,269.74,UPI,Online,No,6,2
1471,2024-03-16,1049,89,30,18,10,589.01,20,4712.08,UPI,Online,No,5,5
1472,2023-06-29,1711,80,49,8,3,116.26,20,279.02,UPI,Retail,No,5,1
1473,2023-02-02,1292,174,42,15,7,218.48,10,1376.42,UPI,Online,Yes,2,1
1474,2023-05-24,1292,50,50,18,3,749.03,15,1910.03,NetBanking,Online,No,8,4
1475,2025-02-21,1501,53,11,1,4,538.31,5,2045.58,Cash,Retail,Yes,2,4
1476,2023-12-29,1068,183,39,13,1,530.94,0,530.94,Cash,Online,No,6,2
1477,2023-02-03,1332,99,47,18,10,795.58,5,7558.01,Cash,Retail,Yes,6,2
1478,2023-11-09,1527,4,5,13,1,689.11,0,689.11,NetBanking,Retail,No,9,1
1479,2025-05-12,1260,109,17,12,6,791.34,10,4273.24,UPI,Retail,No,1,5
1480,2023-08-04,1617,137,40,7,6,556.98,15,2840.6,NetBanking,Online,Yes,6,2
1481,2024-10-21,1514,153,33,9,2,134.73,15,229.04,NetBanking,Retail,Yes,10,1
1482,2023-11-10,1490,81,7,9,8,471.44,5,3582.94,NetBanking,Online,No,7,2
1483,2023-02-07,1727,23,17,6,10,441.55,15,3753.17,UPI,Online,Yes,9,2
1484,2024-08-29,1581,116,7,5,3,426.74,5,1216.21,Card,Retail,Yes,7,2
1485,2024-08-03,1050,54,46,19,3,423.32,20,1015.97,Cash,Online,Yes,2,1
1486,2025-04-15,1002,30,2,3,1,164.39,5,156.17,NetBanking,Retail,No,7,1
1487,2023-02-16,1687,8,36,16,9,676.19,20,4868.57,NetBanking,Online,Yes,9,1
1488,2025-04-17,1295,76,4,8,4,310.68,0,1242.72,UPI,Retail,Yes,2,5
1489,2024-06-06,1431,194,49,18,1,633.21,10,569.89,Cash,Online,No,5,4
1490,2025-06-06,1035,151,1,7,6,669.0,0,4014.0,Card,Retail,No,3,1
1491,2024-01-14,1388,72,29,3,6,762.95,20,3662.16,UPI,Online,Yes,7,4
1492,2024-11-15,1013,100,42,13,7,229.56,0,1606.92,UPI,Retail,Yes,2,2
1493,2023-10-16,1408,1,40,19,8,442.49,0,3539.92,UPI,Retail,Yes,9,5
1494,2023-01-16,1429,95,36,7,9,612.96,15,4689.14,UPI,Online,No,9,5
1495,2024-08-01,1470,160,1,17,7,144.26,20,807.86,Cash,Retail,Yes,8,5
1496,2024-11-29,1372,170,2,12,8,629.64,0,5037.12,NetBanking,Online,No,8,1
1497,2024-08-06,1242,117,9,1,7,38.23,20,214.09,Card,Online,No,6,4
1498,2025-05-19,1389,162,1,10,9,470.3,5,4021.06,Card,Online,No,3,1
1499,2025-03-13,1120,119,30,16,6,281.78,10,1521.61,NetBanking,Retail,Yes,3,4
1500,2023-10-31,1098,99,35,18,10,164.21,0,1642.1,Cash,Retail,Yes,10,5
1501,2024-02-17,1144,36,39,16,7,227.69,5,1514.14,UPI,Online,No,1,3
1502,2025-01-08,1107,188,36,12,6,227.79,5,1298.4,UPI,Retail,No,1,3
1503,2024-03-21,1144,200,9,12,9,118.61,20,853.99,NetBanking,Online,Yes,1,1
1504,2024-10-09,1419,103,18,2,4,741.77,10,2670.37,NetBanking,Online,Yes,3,3
1505,2025-05-17,1625,121,21,9,3,412.42,20,989.81,Card,Online,Yes,8,5
1506,2024-10-29,1734,133,29,8,3,145.52,10,392.9,Card,Online,No,2,4
1507,2024-07-09,1060,198,23,18,6,24.87,0,149.22,Card,Online,Yes,10,3
1508,2023-01-02,1672,157,6,11,3,678.2,0,2034.6,Cash,Retail,Yes,1,3
1509,2023-08-21,1204,113,3,2,1,660.24,5,627.23,NetBanking,Online,No,10,3
1510,2024-11-27,1717,4,42,3,1,766.45,10,689.81,UPI,Retail,No,4,2
1511,2025-03-27,1568,146,37,7,9,385.29,20,2774.09,NetBanking,Retail,Yes,10,3
1512,2023-10-13,1639,121,47,17,2,342.47,0,684.94,Cash,Retail,Yes,5,5
1513,2023-03-26,1046,55,10,12,2,47.71,10,85.88,NetBanking,Online,Yes,2,4
1514,2023-10-31,1782,55,16,11,6,361.52,20,1735.3,Cash,Retail,Yes,7,3
1515,2024-07-12,1198,112,38,18,1,601.36,15,511.16,Cash,Retail,No,9,5
1516,2023-07-19,1233,141,25,10,5,774.78,10,3486.51,NetBanking,Online,Yes,6,3
1517,2023-02-24,1402,115,24,15,8,743.07,0,5944.56,UPI,Retail,Yes,6,4
1518,2023-06-13,1608,53,3,18,10,162.56,0,1625.6,UPI,Retail,Yes,1,4
1519,2024-10-06,1104,180,15,4,5,589.88,20,2359.52,Card,Online,No,9,4
